UserID,Group,Age,Gender,Location,Device,PageViews,ClickThroughRate,SessionDuration,FrequencyOfVisits,LastVisitDate,SignUps,Downloads,Purchases,FormSubmissions,NetPromoterScore,MostActiveTimeOfDay,ContentConsumed,UserJourneyPathway,FeatureInteraction,LayoutVariation,ColorScheme,CTAButton
145,Test,32,Other,Europe,Tablet,7,0.3886234003510294,3.3715920796875505,3,1/29/23 21:35,1,0,0,1,1,Evening,Entertainment,Search,Feature A,Layout 1,Scheme 1,Button A
146,Test,59,Male,Oceania,Tablet,3,0.024498111319057547,7.978810258601031,3,3/7/23 22:46,0,1,0,1,9,Evening,Educational,Search,None,Layout 1,Scheme 1,Button A
147,Test,19,Female,North America,Desktop,7,0.5971413845860722,6.369630566132775,4,2/21/23 21:58,0,0,0,1,-8,Afternoon,Educational,Ad Click,Feature A,Layout 1,Scheme 1,Button A
148,Test,54,Male,South America,Tablet,7,0.017051094,3.663471672067482,4,3/12/23 23:02,1,1,0,0,0,Evening,Educational,Ad Click,Feature A,Layout 1,Scheme 1,Button A
149,Test,28,Other,Asia,Mobile,3,0.1944362238139059,6.031289622855103,1,3/23/23 0:31,0,0,1,0,-2,Night,Educational,Direct,None,Layout 1,Scheme 1,Button A
150,Test,40,Female,Oceania,Tablet,1,0.4877545459267312,4.832752138718513,2,3/25/23 21:22,1,0,0,1,5,Morning,News,Ad Click,Feature C,Layout 1,Scheme 1,Button A
151,Test,61,Male,Africa,Mobile,6,0.8400437888981231,4.680834487460489,1,4/16/23 16:37,0,1,0,1,2,Morning,Entertainment,Homepage,None,Layout 1,Scheme 1,Button A
152,Test,58,Other,South America,Tablet,11,0.3674900334205805,3.1431455192376774,3,5/26/23 8:03,1,0,0,0,-9,Evening,Educational,Search,Feature B,Layout 1,Scheme 1,Button A
153,Test,29,Other,South America,Desktop,3,0.5066566297872933,8.269421471,2,3/15/23 14:55,1,1,0,0,-8,Afternoon,Educational,Homepage,None,Layout 1,Scheme 1,Button A
154,Test,20,Male,South America,Mobile,6,0.3533157322154675,3.9200717921800736,6,2/4/23 1:04,0,0,0,1,-8,Morning,News,Homepage,Feature C,Layout 1,Scheme 1,Button A
155,Test,69,Female,Europe,Desktop,5,0.6131446183213517,7.034667849,2,5/27/23 6:07,0,0,0,0,10,Afternoon,Educational,Ad Click,Feature C,Layout 1,Scheme 1,Button A
156,Test,34,Female,Europe,Mobile,7,0.4335199468272669,5.524607480376375,4,2/17/23 23:20,0,0,0,1,2,Afternoon,News,Search,Feature A,Layout 1,Scheme 1,Button A
157,Test,50,Male,Oceania,Tablet,7,0.327572976,4.125248911606514,1,3/30/23 0:25,0,0,0,1,-3,Evening,Educational,Search,Feature A,Layout 1,Scheme 1,Button A
158,Test,18,Other,Oceania,Desktop,6,0.4308840990700723,7.594431499677573,4,5/7/23 15:45,0,1,0,1,8,Evening,Lifestyle,Ad Click,Feature A,Layout 1,Scheme 1,Button A
159,Test,56,Other,Asia,Mobile,4,0.7336209290694403,6.949838827118999,2,3/9/23 4:30,0,0,0,0,5,Night,News,Homepage,Feature A,Layout 1,Scheme 1,Button A
160,Test,37,Other,North America,Desktop,5,0.4489970583215752,6.941294712372436,3,4/26/23 9:43,0,0,0,0,10,Evening,Educational,Search,Feature B,Layout 1,Scheme 1,Button A
161,Test,64,Other,Europe,Mobile,3,0.755969237,6.289240109,2,4/13/23 9:39,0,0,0,1,2,Evening,Lifestyle,Ad Click,Feature A,Layout 1,Scheme 1,Button A
162,Test,60,Male,Oceania,Mobile,4,0.097226469,6.633265048547045,3,6/14/23 0:50,0,1,0,1,-9,Evening,Entertainment,Homepage,Feature A,Layout 1,Scheme 1,Button A
163,Test,69,Other,Europe,Desktop,2,0.9846108362927004,7.216984602109285,5,5/5/23 8:47,0,0,1,1,-7,Evening,News,Homepage,None,Layout 1,Scheme 1,Button A
164,Test,58,Male,Europe,Mobile,4,0.18032424545561354,4.769780098731911,3,5/29/23 18:17,0,0,0,0,3,Night,Entertainment,Ad Click,Feature A,Layout 1,Scheme 1,Button A
165,Test,31,Female,Europe,Desktop,7,0.20710489838322843,4.805870217504351,6,2/9/23 6:28,1,0,0,0,5,Morning,Lifestyle,Search,Feature A,Layout 1,Scheme 1,Button A
166,Test,48,Female,Oceania,Desktop,2,0.32440562746191404,1.6191070610571772,1,6/3/23 12:53,0,0,0,0,1,Afternoon,Educational,Ad Click,Feature C,Layout 1,Scheme 1,Button A
167,Test,42,Other,Oceania,Desktop,4,0.2017840714839726,7.645044936780559,1,3/14/23 12:39,1,1,0,1,-2,Night,Entertainment,Direct,None,Layout 1,Scheme 1,Button A
168,Test,20,Other,Asia,Desktop,4,0.4182375952183234,3.4507090897310553,3,3/21/23 0:01,0,0,0,1,0,Morning,Educational,Ad Click,None,Layout 1,Scheme 1,Button A
169,Test,21,Other,South America,Tablet,5,0.5137340681536795,0.5575965319550935,3,1/14/23 21:37,0,0,0,1,-7,Afternoon,Entertainment,Search,Feature B,Layout 1,Scheme 1,Button A
170,Test,48,Female,Africa,Desktop,5,0.82600385,7.272203494146518,5,3/24/23 17:44,0,1,1,1,-10,Morning,Educational,Direct,Feature B,Layout 1,Scheme 1,Button A
171,Test,52,Male,Africa,Desktop,12,0.44313745563124873,2.330664222492442,1,5/27/23 1:22,0,0,0,0,0,Morning,Lifestyle,Direct,Feature A,Layout 1,Scheme 1,Button A
172,Test,61,Male,South America,Mobile,5,0.1498544497502381,5.9515204396791965,1,4/22/23 4:54,0,0,0,1,-9,Morning,Educational,Search,Feature C,Layout 1,Scheme 1,Button A
173,Test,31,Male,North America,Desktop,4,0.46204228227353583,3.064596854639968,6,5/11/23 3:32,0,0,0,0,2,Night,Lifestyle,Direct,Feature C,Layout 1,Scheme 1,Button A
174,Test,66,Other,Asia,Mobile,3,0.26815243920158727,4.073874793427159,5,3/11/23 2:45,1,0,0,0,9,Evening,News,Ad Click,Feature B,Layout 1,Scheme 1,Button A
175,Test,58,Male,Asia,Desktop,4,0.074722719,5.139038277146334,2,5/18/23 11:20,1,1,0,0,3,Afternoon,Educational,Ad Click,Feature C,Layout 1,Scheme 1,Button A
176,Test,26,Other,Europe,Tablet,4,0.2026804646382918,7.677877400488112,3,3/17/23 17:07,0,1,0,0,-9,Evening,News,Homepage,Feature C,Layout 1,Scheme 1,Button A
177,Test,37,Female,South America,Mobile,7,0.11977704444772508,4.723326375392868,1,4/29/23 6:08,0,1,0,0,-3,Afternoon,Educational,Search,None,Layout 1,Scheme 1,Button A
178,Test,49,Male,Europe,Mobile,7,0.6899061219775819,2.3361235806579956,2,4/19/23 2:41,0,0,0,0,10,Afternoon,Entertainment,Homepage,Feature A,Layout 1,Scheme 1,Button A
179,Test,26,Other,Africa,Tablet,4,0.825032655,6.281018230052655,2,3/12/23 20:34,0,0,0,1,8,Night,Educational,Ad Click,Feature C,Layout 1,Scheme 1,Button A
180,Test,44,Male,Africa,Desktop,6,0.773117499,7.468057842960773,3,1/21/23 22:19,0,0,0,0,-8,Morning,News,Homepage,Feature A,Layout 1,Scheme 1,Button A
181,Test,20,Female,South America,Tablet,3,0.8181405056677968,3.6261686373869213,2,6/20/23 20:35,1,0,0,1,8,Morning,Lifestyle,Homepage,None,Layout 1,Scheme 1,Button A
182,Test,21,Male,Africa,Tablet,6,0.5141567031067933,4.048373510637435,8,3/7/23 16:43,0,0,0,0,-6,Evening,Lifestyle,Search,Feature A,Layout 1,Scheme 1,Button A
183,Test,62,Male,Oceania,Tablet,1,0.4479076602457712,1.1057525812581077,3,4/17/23 9:21,1,0,0,1,4,Afternoon,Lifestyle,Ad Click,Feature C,Layout 1,Scheme 1,Button A
184,Test,32,Female,Asia,Mobile,8,0.7136520043635298,2.422675878862331,1,3/12/23 14:46,0,1,0,0,-6,Afternoon,Entertainment,Homepage,Feature B,Layout 1,Scheme 1,Button A
185,Test,50,Other,Europe,Tablet,5,0.023928304,7.4168393721271775,4,5/4/23 4:05,0,0,1,0,-1,Night,News,Homepage,None,Layout 1,Scheme 1,Button A
186,Test,22,Other,Asia,Mobile,5,0.8384236411390171,3.9378823803238543,1,6/4/23 19:49,0,0,0,0,9,Evening,Educational,Search,Feature B,Layout 1,Scheme 1,Button A
187,Test,21,Other,South America,Desktop,5,0.6883826796500636,2.354492473014331,2,4/8/23 12:41,1,0,0,0,-5,Afternoon,News,Ad Click,Feature C,Layout 1,Scheme 1,Button A
188,Test,63,Male,South America,Desktop,6,0.016327057653285015,3.445659672132317,5,3/21/23 4:21,0,0,0,0,10,Evening,Lifestyle,Search,Feature C,Layout 1,Scheme 1,Button A
189,Test,29,Male,Africa,Desktop,4,0.36609128608795294,4.926300009465729,1,6/4/23 4:13,1,1,0,1,7,Morning,Lifestyle,Homepage,None,Layout 1,Scheme 1,Button A
190,Test,40,Other,North America,Mobile,7,0.9138040057172578,5.831761570430833,7,3/6/23 14:33,1,0,0,0,-2,Afternoon,Lifestyle,Ad Click,Feature B,Layout 1,Scheme 1,Button A
191,Test,31,Other,Oceania,Tablet,3,0.6524509613423675,5.762805366127957,3,6/14/23 23:36,0,0,0,1,6,Morning,Educational,Homepage,Feature A,Layout 1,Scheme 1,Button A
192,Test,63,Male,North America,Mobile,6,0.3819142072984607,7.168801344115542,1,2/1/23 5:44,1,0,0,1,6,Evening,Lifestyle,Homepage,Feature B,Layout 1,Scheme 1,Button A
193,Test,29,Other,South America,Desktop,2,0.9064232695924421,11.82413884234678,2,3/21/23 0:42,0,0,0,0,-2,Morning,Lifestyle,Direct,Feature A,Layout 1,Scheme 1,Button A
194,Test,34,Other,Asia,Tablet,5,0.6260324974289679,8.469067735355182,1,2/11/23 1:48,0,0,1,1,5,Night,Educational,Search,None,Layout 1,Scheme 1,Button A
195,Test,42,Male,Oceania,Mobile,6,0.5431294291792516,4.804749072155477,2,2/1/23 2:30,1,0,0,0,3,Afternoon,Educational,Search,None,Layout 1,Scheme 1,Button A
196,Test,47,Female,Europe,Tablet,4,0.3581654918478614,4.448452382182896,3,4/17/23 8:19,1,0,0,1,10,Night,Lifestyle,Search,Feature B,Layout 1,Scheme 1,Button A
197,Test,39,Male,North America,Tablet,8,0.14639423733069656,3.3283294820315534,1,3/22/23 12:00,0,0,1,0,-5,Night,Entertainment,Ad Click,Feature A,Layout 1,Scheme 1,Button A
198,Test,64,Other,North America,Tablet,5,0.099767503,5.271117981197991,5,3/8/23 13:48,1,0,0,0,-2,Night,Educational,Homepage,Feature C,Layout 1,Scheme 1,Button A
199,Test,43,Other,Asia,Mobile,5,0.40661126670084347,6.463728280925734,3,5/23/23 4:22,0,1,0,1,8,Morning,Educational,Ad Click,Feature B,Layout 1,Scheme 1,Button A
200,Test,34,Female,South America,Tablet,8,0.23455917718474784,4.271070070473828,7,2/3/23 5:01,0,1,0,0,-3,Afternoon,Educational,Direct,None,Layout 1,Scheme 1,Button A
201,Test,37,Female,Africa,Desktop,1,0.11463929825737029,5.6418957197905755,4,3/22/23 22:40,1,0,0,1,-3,Afternoon,News,Homepage,None,Layout 1,Scheme 1,Button A
202,Test,51,Male,Oceania,Mobile,6,0.4281367496492936,5.557204693,2,5/13/23 7:40,0,0,0,1,10,Afternoon,News,Search,None,Layout 1,Scheme 1,Button A
203,Test,58,Female,Asia,Mobile,5,0.7207400146113249,6.586311175,1,6/9/23 6:02,1,1,0,0,-5,Evening,Lifestyle,Homepage,Feature A,Layout 1,Scheme 1,Button A
204,Test,50,Other,South America,Desktop,6,0.6673923603662288,3.8976015136372917,2,1/21/23 22:17,0,0,0,1,3,Morning,News,Ad Click,None,Layout 1,Scheme 1,Button A
205,Test,54,Other,Oceania,Desktop,6,0.6661662313780126,4.127170807299131,1,4/11/23 10:50,0,0,1,0,-9,Night,Educational,Homepage,Feature C,Layout 1,Scheme 1,Button A
206,Test,24,Other,Oceania,Mobile,2,0.13460669228630318,2.530883649052814,2,2/3/23 10:46,1,0,0,1,5,Morning,Lifestyle,Direct,None,Layout 1,Scheme 1,Button A
207,Test,39,Other,Europe,Tablet,5,0.35860665729158414,5.706379376566914,6,1/31/23 7:28,0,0,0,0,2,Afternoon,News,Ad Click,Feature B,Layout 1,Scheme 1,Button A
208,Test,49,Female,South America,Desktop,4,0.2506084456768375,4.7483011583181955,2,4/17/23 0:06,0,0,0,1,-5,Afternoon,Entertainment,Ad Click,Feature A,Layout 1,Scheme 1,Button A
209,Test,31,Other,Africa,Desktop,8,0.8242594401083565,8.945253197136626,6,5/28/23 11:59,0,0,0,0,5,Morning,Entertainment,Ad Click,None,Layout 1,Scheme 1,Button A
210,Test,25,Other,South America,Desktop,8,0.5497710907699097,8.013922069515552,3,4/27/23 11:13,1,0,0,0,2,Afternoon,Lifestyle,Homepage,Feature B,Layout 1,Scheme 1,Button A
211,Test,42,Other,South America,Tablet,4,0.2110937982221487,7.148998008402376,7,4/25/23 13:27,0,0,0,1,-9,Afternoon,Educational,Direct,Feature C,Layout 1,Scheme 1,Button A
212,Test,33,Male,Asia,Tablet,6,0.10225611528374079,6.502472087138062,3,6/2/23 1:26,1,0,0,0,-6,Evening,Lifestyle,Direct,None,Layout 1,Scheme 1,Button A
213,Test,59,Male,Africa,Mobile,6,0.9254415787566815,6.145384202,2,2/18/23 22:53,0,0,0,1,8,Afternoon,Educational,Direct,Feature A,Layout 1,Scheme 1,Button A
214,Test,36,Other,Africa,Tablet,3,0.3710099025399445,5.091962202,4,3/5/23 21:02,1,0,0,0,6,Evening,News,Search,Feature B,Layout 1,Scheme 1,Button A
215,Test,58,Female,North America,Mobile,6,0.2642272352104452,6.249871872053481,5,1/30/23 9:16,0,0,0,1,6,Morning,News,Homepage,Feature B,Layout 1,Scheme 1,Button A
216,Test,33,Female,North America,Mobile,3,0.9469117129530562,8.428716014650721,5,1/2/23 4:49,0,0,0,0,-9,Evening,Educational,Ad Click,Feature B,Layout 1,Scheme 1,Button A
217,Test,29,Male,Europe,Desktop,6,0.940995134,6.809632266244893,3,3/25/23 1:57,1,0,0,0,2,Evening,Educational,Direct,Feature B,Layout 1,Scheme 1,Button A
218,Test,56,Male,Europe,Mobile,2,0.6780379867974724,4.609029423039371,3,4/1/23 4:51,1,0,0,1,-5,Afternoon,Educational,Ad Click,Feature A,Layout 1,Scheme 1,Button A
219,Test,65,Female,Africa,Mobile,1,0.11886909409415791,5.031773211554695,5,1/6/23 4:03,1,0,0,0,-1,Afternoon,News,Homepage,Feature B,Layout 1,Scheme 1,Button A
220,Test,47,Male,Oceania,Desktop,3,0.22628540101792194,4.071336269511147,4,3/11/23 7:34,0,0,0,1,9,Evening,Educational,Search,Feature A,Layout 1,Scheme 1,Button A
221,Test,19,Male,Oceania,Mobile,3,0.2996869985176642,2.6633724738271947,5,6/29/23 6:29,0,0,1,0,-9,Night,News,Homepage,Feature B,Layout 1,Scheme 1,Button A
222,Test,49,Other,South America,Mobile,3,0.15491823159406015,0.5447543083069775,4,4/6/23 4:21,1,0,0,0,-2,Night,Lifestyle,Direct,Feature B,Layout 1,Scheme 1,Button A
223,Test,62,Female,North America,Tablet,2,0.9787560267191506,6.626742653286234,4,1/24/23 23:04,1,0,0,0,-5,Afternoon,News,Ad Click,None,Layout 1,Scheme 1,Button A
224,Test,42,Other,Europe,Mobile,2,0.8546595800674116,3.904537548197192,4,6/26/23 17:29,1,0,1,0,-9,Afternoon,Educational,Search,None,Layout 1,Scheme 1,Button A
225,Test,42,Male,Africa,Tablet,7,0.7261689243029638,7.257534284316529,2,2/28/23 7:48,1,1,0,1,3,Night,Lifestyle,Ad Click,Feature C,Layout 1,Scheme 1,Button A
226,Test,21,Male,South America,Mobile,4,0.6684511603051508,5.853639786597787,3,3/27/23 0:16,0,0,0,0,5,Night,News,Homepage,None,Layout 1,Scheme 1,Button A
227,Test,36,Male,Asia,Desktop,3,0.2606977177884998,4.131033942525837,1,1/14/23 2:15,0,1,0,0,10,Evening,Entertainment,Direct,Feature C,Layout 1,Scheme 1,Button A
228,Test,65,Male,South America,Mobile,3,0.6833572909508704,6.192857196881017,5,2/22/23 5:14,1,0,1,0,6,Night,Lifestyle,Search,Feature A,Layout 1,Scheme 1,Button A
229,Test,21,Female,North America,Desktop,6,0.4506816938738124,3.858445564207633,2,4/13/23 14:22,0,1,0,0,7,Morning,Educational,Direct,Feature B,Layout 1,Scheme 1,Button A
230,Test,60,Female,Oceania,Tablet,5,0.8703430470657014,5.208495162409952,1,2/8/23 2:36,0,0,0,1,-1,Afternoon,Lifestyle,Search,Feature B,Layout 1,Scheme 1,Button A
231,Test,30,Female,South America,Tablet,2,0.16161507643723472,4.521523152822911,2,5/5/23 17:29,1,0,0,0,-1,Evening,Lifestyle,Homepage,None,Layout 1,Scheme 1,Button A
232,Test,56,Female,North America,Tablet,3,0.981985899,4.213152265221289,4,6/20/23 9:53,0,0,0,0,9,Evening,Entertainment,Ad Click,None,Layout 1,Scheme 1,Button A
233,Test,53,Other,Asia,Desktop,2,0.3102877305572087,9.607226682924459,0,4/27/23 14:49,1,0,0,1,8,Afternoon,Educational,Search,Feature A,Layout 1,Scheme 1,Button A
234,Test,40,Other,South America,Desktop,10,0.3973890967439039,3.099034817769787,4,2/26/23 11:20,1,0,0,0,9,Evening,Entertainment,Homepage,None,Layout 1,Scheme 1,Button A
235,Test,23,Other,Asia,Desktop,11,0.9697367272827674,3.70601275,3,3/14/23 3:40,0,0,0,0,-10,Afternoon,Educational,Homepage,Feature C,Layout 1,Scheme 1,Button A
236,Test,41,Male,North America,Mobile,4,0.5824882017771421,2.891751625958803,3,6/7/23 18:10,1,0,0,1,-1,Night,Lifestyle,Direct,Feature C,Layout 1,Scheme 1,Button A
237,Test,61,Female,North America,Mobile,5,0.3420624702539188,5.067453911801866,3,2/9/23 1:08,1,0,0,0,0,Night,Lifestyle,Homepage,Feature C,Layout 1,Scheme 1,Button A
238,Test,50,Female,North America,Tablet,6,0.5098199987587142,3.4378789399763643,1,2/19/23 13:24,1,0,0,0,9,Evening,Lifestyle,Direct,Feature C,Layout 1,Scheme 1,Button A
239,Test,29,Female,Oceania,Tablet,2,0.8511930913069309,6.937950312365725,5,4/30/23 0:22,0,0,1,1,6,Evening,News,Ad Click,Feature A,Layout 1,Scheme 1,Button A
240,Test,58,Other,Africa,Mobile,5,0.13094425559973144,8.806259751,6,3/23/23 8:16,1,0,0,1,-4,Morning,News,Homepage,Feature A,Layout 1,Scheme 1,Button A
241,Test,38,Male,North America,Mobile,1,0.3530721598416837,5.505039569685582,3,4/25/23 1:19,1,0,0,1,1,Evening,Entertainment,Homepage,Feature C,Layout 1,Scheme 1,Button A
242,Test,28,Male,Europe,Mobile,8,0.13454600971319008,5.367717247151999,3,2/2/23 23:19,0,0,0,0,-10,Evening,News,Search,Feature A,Layout 1,Scheme 1,Button A
243,Test,61,Male,South America,Tablet,5,0.37139065494778034,4.520878293347372,2,1/1/23 11:10,0,0,0,1,-5,Evening,Lifestyle,Ad Click,Feature C,Layout 1,Scheme 1,Button A
244,Test,55,Other,Oceania,Mobile,2,0.2936676540540256,3.9524074159598412,3,5/12/23 22:58,1,0,0,1,0,Afternoon,Entertainment,Direct,None,Layout 1,Scheme 1,Button A
245,Test,46,Female,Africa,Mobile,5,0.13947546782311937,2.6934136735014933,3,5/14/23 11:44,0,0,0,0,10,Evening,News,Search,Feature C,Layout 1,Scheme 1,Button A
246,Test,65,Other,Asia,Tablet,3,0.7417461718270322,5.927776294484024,6,6/24/23 23:30,0,0,0,1,-5,Night,Entertainment,Direct,Feature B,Layout 1,Scheme 1,Button A
247,Test,58,Female,Asia,Mobile,3,0.8487772269103121,5.970208267923886,3,5/9/23 8:52,1,0,0,1,0,Night,Entertainment,Homepage,Feature A,Layout 1,Scheme 1,Button A
248,Test,20,Male,Europe,Mobile,4,0.12717573558390405,9.212273284140993,2,2/28/23 11:09,0,1,0,1,-5,Evening,Lifestyle,Ad Click,None,Layout 1,Scheme 1,Button A
249,Test,45,Female,South America,Desktop,6,0.4824896192674003,1.8232989357552132,4,3/25/23 8:01,0,1,0,1,-9,Morning,Entertainment,Direct,Feature C,Layout 1,Scheme 1,Button A
250,Test,37,Male,Oceania,Mobile,6,0.8861201158411056,6.354693557697734,1,4/17/23 11:58,0,0,0,0,3,Night,Educational,Direct,Feature A,Layout 1,Scheme 1,Button A
251,Test,43,Male,Europe,Mobile,10,0.7434036228039405,6.819851531786336,3,5/4/23 20:10,0,0,0,0,3,Evening,Entertainment,Search,Feature A,Layout 1,Scheme 1,Button A
252,Test,41,Male,Oceania,Tablet,4,0.002484616,5.935146110052746,3,6/28/23 11:58,1,0,0,0,9,Evening,Lifestyle,Ad Click,None,Layout 1,Scheme 1,Button A
253,Test,69,Female,South America,Mobile,7,0.33291754632238835,3.8496101923693744,1,1/17/23 5:45,0,1,0,1,-10,Afternoon,Entertainment,Homepage,None,Layout 1,Scheme 1,Button A
254,Test,64,Other,Oceania,Tablet,5,0.2695373021945905,6.7526760398386045,2,6/9/23 1:06,0,0,0,0,-10,Morning,Entertainment,Homepage,Feature B,Layout 1,Scheme 1,Button A
255,Test,38,Male,Asia,Desktop,2,0.4251018294265122,6.488523867690244,5,5/28/23 9:06,0,0,0,0,0,Evening,Entertainment,Search,Feature C,Layout 1,Scheme 1,Button A
256,Test,47,Female,Europe,Desktop,4,0.5265902303287668,5.081268284957579,4,6/22/23 2:07,0,1,0,1,5,Morning,Lifestyle,Ad Click,Feature B,Layout 1,Scheme 1,Button A
257,Test,21,Male,Asia,Mobile,12,0.4691754877159138,0.4620954455632251,1,5/28/23 0:23,0,0,0,0,-2,Morning,Entertainment,Direct,None,Layout 1,Scheme 1,Button A
258,Test,53,Female,South America,Tablet,6,0.6448878528166191,6.417676795460469,2,4/9/23 3:23,1,0,0,1,-9,Night,News,Homepage,Feature A,Layout 1,Scheme 1,Button A
259,Test,57,Other,Europe,Desktop,4,0.6443337971504765,5.417188034089224,5,4/20/23 11:47,0,1,1,0,-8,Morning,Entertainment,Homepage,Feature B,Layout 1,Scheme 1,Button A
260,Test,27,Male,Oceania,Tablet,3,0.42322927075865735,1.7078994132979908,2,3/19/23 8:36,1,0,0,1,-9,Morning,News,Homepage,Feature B,Layout 1,Scheme 1,Button A
261,Test,27,Male,Europe,Desktop,8,0.8471545673615608,2.563101301,3,4/3/23 1:50,0,0,0,0,-3,Night,Lifestyle,Search,None,Layout 1,Scheme 1,Button A
262,Test,59,Male,Africa,Tablet,6,0.35117211063865095,3.369171937912602,1,2/23/23 21:13,1,0,0,0,-1,Night,Lifestyle,Direct,None,Layout 1,Scheme 1,Button A
263,Test,41,Other,Africa,Tablet,7,0.6944568424517196,4.438720520998956,0,6/17/23 4:23,0,0,0,0,1,Afternoon,News,Ad Click,Feature B,Layout 1,Scheme 1,Button A
264,Test,21,Female,South America,Tablet,4,0.44484047081325606,5.476778032703884,3,3/3/23 16:39,0,0,0,1,3,Morning,Educational,Direct,Feature B,Layout 1,Scheme 1,Button A
265,Test,64,Male,South America,Desktop,8,0.097578263,6.556004459247835,4,6/6/23 4:27,1,1,0,1,-7,Evening,News,Ad Click,None,Layout 1,Scheme 1,Button A
266,Test,44,Male,Europe,Tablet,6,0.23602225059054538,6.454013938953807,4,1/10/23 3:53,0,0,0,0,8,Afternoon,Educational,Direct,Feature B,Layout 1,Scheme 1,Button A
267,Test,68,Other,Oceania,Desktop,6,0.35293837060267375,2.2884969208261663,2,3/24/23 23:16,0,0,0,1,0,Evening,Lifestyle,Ad Click,Feature B,Layout 1,Scheme 1,Button A
268,Test,62,Female,Africa,Desktop,3,0.4484858159325229,7.541634106924839,4,5/20/23 16:06,0,0,0,0,-3,Afternoon,Lifestyle,Direct,Feature B,Layout 1,Scheme 1,Button A
269,Test,21,Other,South America,Tablet,2,0.8345613456384041,4.721447289460669,5,1/10/23 22:21,0,1,1,1,-2,Afternoon,Educational,Search,Feature C,Layout 1,Scheme 1,Button A
270,Test,49,Other,Europe,Desktop,4,0.2479044442065481,4.224585553333016,2,4/23/23 15:36,1,0,0,0,3,Morning,Entertainment,Ad Click,None,Layout 1,Scheme 1,Button A
271,Test,27,Male,Oceania,Tablet,9,0.3305354430766775,2.1650063821595307,3,2/20/23 3:33,0,0,0,1,-8,Afternoon,Lifestyle,Search,Feature B,Layout 1,Scheme 1,Button A
272,Test,28,Female,South America,Desktop,3,0.7025651223667444,5.680081739835163,3,5/6/23 13:38,0,0,1,0,2,Afternoon,Educational,Search,None,Layout 1,Scheme 1,Button A
273,Test,45,Male,North America,Desktop,3,0.097650101,3.234165869504216,4,1/6/23 16:35,0,0,1,0,3,Afternoon,Educational,Search,Feature B,Layout 1,Scheme 1,Button A
274,Test,63,Male,Africa,Tablet,4,0.698088321,1.1154028841206318,5,1/25/23 12:53,1,0,0,0,8,Morning,Entertainment,Direct,Feature C,Layout 1,Scheme 1,Button A
275,Test,25,Other,South America,Tablet,8,0.6971153388064644,7.821042295664991,2,1/6/23 1:53,0,0,0,0,-4,Afternoon,Educational,Ad Click,Feature C,Layout 1,Scheme 1,Button A
276,Test,57,Other,Oceania,Tablet,4,0.5882554025895017,5.839648181102618,3,2/23/23 0:39,0,0,0,1,9,Evening,Entertainment,Direct,Feature B,Layout 1,Scheme 1,Button A
277,Test,39,Male,Oceania,Mobile,5,0.015918350659116065,5.649145662165022,3,2/19/23 13:42,0,0,0,0,-3,Morning,Entertainment,Direct,Feature B,Layout 1,Scheme 1,Button A
278,Test,51,Other,Asia,Desktop,4,0.8986482520449397,5.006479842974943,3,6/23/23 11:15,0,0,1,1,7,Night,News,Direct,None,Layout 1,Scheme 1,Button A
